Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Internal Stds_neg,180821_Smp_MS10C215m_B,"Taurine, D4",10.98,2389955,0,520812,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C215m_C,"Taurine, D4",11.12,3958316,0,500549,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_A,"Taurine, D4",10.97,2110510,0,431940,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_B,"Taurine, D4",11.05,2363827,0,456626,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_C,"Taurine, D4",11.35,5159367,0,299227,-6.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_A,"Taurine, D4",11.05,2492941,0,533344,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_B,"Taurine, D4",10.92,4760490,0,793682,-7.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_C,"Taurine, D4",11.03,2997794,0,516631,-7.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_A,"Taurine, D4",11.26,5484497,0,322057,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_B,"Taurine, D4",11.58,6533242,0,408212,-6.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_C,"Taurine, D4",11.34,6377111,0,424807,-6.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_A,"Taurine, D4",11.04,3102737,0,577936,-8.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_B,"Taurine, D4",11.38,7248156,0,485596,-6.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_C,"Taurine, D4",11.13,5318508,0,588390,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_A,"Taurine, D4",11.05,2039346,0,350020,-8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_B,"Taurine, D4",11.61,3916388,0,300537,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_C,"Taurine, D4",11.03,2411918,0,427374,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_A,"Taurine, D4",11.08,3379054,0,544236,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_B,"Taurine, D4",10.99,1989733,0,446131,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_C,"Taurine, D4",11.05,2623195,0,523845,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_A,"Taurine, D4",11.55,5458610,0,326615,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_B,"Taurine, D4",11.02,2294245,0,418998,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_C,"Taurine, D4",11.09,4847325,0,622560,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_A,"Taurine, D4",11.57,6378347,0,379313,-6.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_B,"Taurine, D4",10.98,3950668,0,576555,-8.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_C,"Taurine, D4",11.03,2743465,0,540478,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_A,"Taurine, D4",11.54,6850854,0,446554,-6.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_B,"Taurine, D4",11.23,5876854,0,381295,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_C,"Taurine, D4",11.21,7607121,0,620290,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_A,"Taurine, D4",11.34,7403198,0,488770,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_B,"Taurine, D4",11.18,5533849,0,566226,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_C,"Taurine, D4",11.12,4667109,0,506954,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_A,"Taurine, D4",11.05,2210436,0,400742,-8.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_B,"Taurine, D4",11.55,6221317,0,356949,-7.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_C,"Taurine, D4",11.01,3914914,0,758574,-8.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_A,"Taurine, D4",10.97,2607176,0,555035,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_B,"Taurine, D4",11.2,5478606,0,496923,-6.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_C,"Taurine, D4",11.12,4780291,0,556966,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_A,"Taurine, D4",11.17,4211517,0,423501,-7.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_B,"Taurine, D4",11.03,3722427,0,757316,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_C,"Taurine, D4",11.54,6624977,0,406282,-6.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_A,"Taurine, D4",11.57,6511319,0,413725,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_B,"Taurine, D4",10.98,4315348,0,744280,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_C,"Taurine, D4",11.48,11897532,0,899677,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_A,"Taurine, D4",11.79,5283822,0,358766,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_B,"Taurine, D4",11.05,2170616,0,414814,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_C,"Taurine, D4",10.98,1922050,0,442033,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1175m_A,"Taurine, D4",11.62,6786901,0,429396,-6.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1175m_B,"Taurine, D4",11.32,7046276,0,433499,-6.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1175m_C,"Taurine, D4",11.02,3691488,0,693381,-8.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1DCM_A,"Taurine, D4",11.45,7407060,0,452295,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1DCM_B,"Taurine, D4",11.58,5872676,0,328005,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1DCM_C,"Taurine, D4",11.18,5556798,0,473446,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C115m_A,"Taurine, D4",11.03,3224861,0,651841,-8.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C115m_B,"Taurine, D4",11.44,7593091,0,402754,-6.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C115m_C,"Taurine, D4",11.17,5790478,0,445274,-7.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1175m_A,"Taurine, D4",11.53,7782476,0,492048,-6.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1175m_B,"Taurine, D4",11.14,12730903,0,1282193,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1175m_C,"Taurine, D4",10.99,2825335,0,564403,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1DCM_A,"Taurine, D4",11.04,3727034,0,618978,-8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1DCM_B,"Taurine, D4",11.67,7055221,0,325944,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1DCM_C,"Taurine, D4",11,3412084,0,689413,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C315m_A,"Taurine, D4",11.21,6019403,0,431849,-7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C315m_B,"Taurine, D4",11.15,4182383,0,439126,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C315m_C,"Taurine, D4",10.79,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3175m_A,"Taurine, D4",10.99,1835387,0,430098,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3175m_B,"Taurine, D4",11.03,2009432,0,387632,-6.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3175m_C,"Taurine, D4",11.79,7644044,0,399262,-6.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3DCM_A,"Taurine, D4",11.5,6038043,0,359781,-6.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3DCM_B,"Taurine, D4",11.55,5971643,0,407847,-7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3DCM_C,"Taurine, D4",11.04,3132015,0,515098,-8.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C115m_A,"Taurine, D4",11.2,5526520,0,439969,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C115m_B,"Taurine, D4",11.75,5984800,0,311664,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C115m_C,"Taurine, D4",11.15,5662345,0,371316,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1175m_A,"Taurine, D4",11.17,4479243,0,342926,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1175m_B,"Taurine, D4",11.55,6666455,0,409278,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1175m_C,"Taurine, D4",11.22,6913766,0,471977,-6.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1DCM_A,"Taurine, D4",11.24,5639715,0,447719,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1DCM_B,"Taurine, D4",11.17,4395398,0,379720,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C1DCM_C,"Taurine, D4",11.08,2573359,0,429801,-7.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C115m_A,"Taurine, D4",11.18,5030899,0,443061,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C115m_B,"Taurine, D4",11.57,6058834,0,377970,-7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C115m_C,"Taurine, D4",11.02,2185133,0,474219,-7.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1175m_A,"Taurine, D4",11.05,2460471,0,459414,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1175m_B,"Taurine, D4",11.05,2136126,0,401198,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1175m_C,"Taurine, D4",10.98,1980420,0,437256,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1DCM_A,"Taurine, D4",11,2083041,0,459832,-8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1DCM_B,"Taurine, D4",11,3553125,0,706015,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS8C1DCM_C,"Taurine, D4",11.7,7597035,0,419495,-7.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C215m_A,"Taurine, D4",11.17,5225126,0,413770,-7.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C215m_B,"Taurine, D4",11,2899400,0,579291,-7.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C215m_C,"Taurine, D4",11.43,6302685,0,345313,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2175m_A,"Taurine, D4",11.02,2130239,0,475557,-7.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2175m_B,"Taurine, D4",11.35,6768578,0,423947,-7.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2175m_C,"Taurine, D4",11.67,5552735,0,357633,-6.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2DCM_A,"Taurine, D4",11.03,2305536,3529,486465,-7.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2DCM_B,"Taurine, D4",11.51,6028179,0,388774,-6.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS9C2DCM_C,"Taurine, D4",11.02,2804329,0,529103,-7.6,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InH2O_1,"Trehalose, 13C",12.33,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InH2O_2,"Trehalose, 13C",12.48,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InH2O_3,"Trehalose, 13C",12.42,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InMatrix_1,"Trehalose, 13C",12.57,28743264,0,3278711,0.4,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InMatrix_2,"Trehalose, 13C",12.53,25901736,0,2810437,-0.7,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix1InMatrix_3,"Trehalose, 13C",12.48,39455148,0,4251890,-0.2,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InH2O_1,"Trehalose, 13C",12.49,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InH2O_2,"Trehalose, 13C",12.43,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InH2O_3,"Trehalose, 13C",12.46,0,0,0,#N/A,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InMatrix_1,"Trehalose, 13C",12.59,28496702,0,3044508,0.6,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InMatrix_2,"Trehalose, 13C",12.53,28257856,0,3137561,-0.6,Internal Stds_neg
Internal Stds_neg,180821_Std_4uMStdsMix2InMatrix_3,"Trehalose, 13C",12.5,41345112,0,4477753,-0.5,Internal Stds_neg
Internal Stds_neg,180821_Std_H2OInMatrix_1,"Trehalose, 13C",12.55,30330300,0,3298350,1.1,Internal Stds_neg
Internal Stds_neg,180821_Std_H2OInMatrix_2,"Trehalose, 13C",12.53,24795118,0,2747241,-0.8,Internal Stds_neg
Internal Stds_neg,180821_Std_H2OInMatrix_3,"Trehalose, 13C",12.46,36321140,0,3881186,-0.2,Internal Stds_neg
Internal Stds_neg,180821_Blk_FilterBlank_1,"Trehalose, 13C",12.47,40804676,0,3873456,0,Internal Stds_neg
Internal Stds_neg,180821_Blk_MQBlk_1,"Trehalose, 13C",12.52,16364586,0,1642818,1.2,Internal Stds_neg
Internal Stds_neg,180821_Blk_MQBlk_2,"Trehalose, 13C",12.49,19304448,0,1911988,0.1,Internal Stds_neg
Internal Stds_neg,180821_Blk_MQBlk_3,"Trehalose, 13C",12.47,34091540,0,3430026,-0.2,Internal Stds_neg
Internal Stds_neg,180821_Blk_SWBlk_1,"Trehalose, 13C",12.55,12036615,0,1384609,0.9,Internal Stds_neg
Internal Stds_neg,180821_Blk_SWBlk_2,"Trehalose, 13C",12.54,15842295,0,1549900,0.3,Internal Stds_neg
Internal Stds_neg,180821_Blk_SWBlk_3,"Trehalose, 13C",12.51,26752506,0,2763791,0,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full1,"Trehalose, 13C",12.57,25321744,0,2833583,0.8,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full2,"Trehalose, 13C",12.53,10271043,0,1178761,0.6,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full3,"Trehalose, 13C",12.54,15675039,0,1607453,1.1,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full4,"Trehalose, 13C",12.54,14459954,0,1537913,0.3,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full5,"Trehalose, 13C",12.51,24215246,0,2557105,0.5,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Full6,"Trehalose, 13C",12.48,30166092,0,3237458,0.1,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half1,"Trehalose, 13C",12.54,14353908,0,1441355,1.2,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half2,"Trehalose, 13C",12.52,6104259,0,658563,0.2,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half3,"Trehalose, 13C",12.5,7936687,0,935947,1,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half4,"Trehalose, 13C",12.51,8150026,0,802021,0.5,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half5,"Trehalose, 13C",12.51,14799697,0,1502562,0.4,Internal Stds_neg
Internal Stds_neg,180821_Poo_Day1and2Poo_Half6,"Trehalose, 13C",12.48,19405458,0,2074245,0.1,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_1,"Trehalose, 13C",12.56,8330272,0,931201,0.5,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_2,"Trehalose, 13C",12.56,10546729,0,1271422,0.8,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_3,"Trehalose, 13C",12.51,13650550,0,1525805,1.1,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_4,"Trehalose, 13C",12.56,14371541,0,1583473,0.5,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_5,"Trehalose, 13C",12.48,23867762,0,2482680,0.3,Internal Stds_neg
Internal Stds_neg,180821_Poo_MesoScopeQC_6,"Trehalose, 13C",12.5,28139018,0,3147016,0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C215m_A,"Trehalose, 13C",12.58,10419040,0,1135927,0.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C215m_B,"Trehalose, 13C",12.48,37576408,0,4210325,-0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C215m_C,"Trehalose, 13C",12.53,15058325,0,1605495,0.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_A,"Trehalose, 13C",12.48,33670476,0,3459457,-0.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_B,"Trehalose, 13C",12.51,29094582,0,2919823,0.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2175m_C,"Trehalose, 13C",12.51,14113471,0,1514204,0.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_A,"Trehalose, 13C",12.51,29318084,0,2945435,0.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_B,"Trehalose, 13C",12.47,35898708,0,3708472,0,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS10C2DCM_C,"Trehalose, 13C",12.51,31356754,0,3283816,0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_A,"Trehalose, 13C",12.51,15374319,0,1667436,0.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_B,"Trehalose, 13C",12.56,12220910,0,1361808,1.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C215m_C,"Trehalose, 13C",12.54,17206528,0,1766304,0.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_A,"Trehalose, 13C",12.49,26176340,0,2733775,-0.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_B,"Trehalose, 13C",12.53,16314845,0,1645303,0.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2175m_C,"Trehalose, 13C",12.51,17781864,0,1885788,0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_A,"Trehalose, 13C",12.51,21636704,0,2298660,-0.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_B,"Trehalose, 13C",12.56,11388750,0,1339048,0.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS11C2DCM_C,"Trehalose, 13C",12.51,28000196,0,3130732,-0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_A,"Trehalose, 13C",12.49,23913986,0,2470314,0.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_B,"Trehalose, 13C",12.49,37055172,95635,3906983,0.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C115m_C,"Trehalose, 13C",12.52,18280430,0,1929137,-0.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_A,"Trehalose, 13C",12.54,11167981,0,1194540,0.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_B,"Trehalose, 13C",12.51,35236616,0,3556644,0.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1175m_C,"Trehalose, 13C",12.48,17163736,8772,1646640,0.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_A,"Trehalose, 13C",12.54,12403769,0,1235224,1.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_B,"Trehalose, 13C",12.5,20448154,34331,2414583,-0.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS12C1DCM_C,"Trehalose, 13C",12.49,20540326,0,2132029,-0.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_A,"Trehalose, 13C",12.54,11860546,0,1291806,1.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_B,"Trehalose, 13C",12.53,15510110,0,1542912,0.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2175m_C,"Trehalose, 13C",12.53,16214775,0,1665566,0.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_A,"Trehalose, 13C",12.53,16063540,0,1628234,0.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_B,"Trehalose, 13C",12.51,15390238,0,1580476,0.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C2DCM_C,"Trehalose, 13C",12.5,15465840,0,1459503,0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_A,"Trehalose, 13C",12.5,18551420,0,2007365,-0.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_B,"Trehalose, 13C",12.56,11861974,0,1253743,0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS13C315m_C,"Trehalose, 13C",12.5,20353014,0,2108024,-0.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_A,"Trehalose, 13C",12.47,36794620,0,3454742,-0.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_B,"Trehalose, 13C",12.51,15231621,0,1650081,0.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C215m_C,"Trehalose, 13C",12.53,15599872,0,1495028,0.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_A,"Trehalose, 13C",12.54,15743980,0,1544668,0.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_B,"Trehalose, 13C",12.5,30830154,0,3159487,0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2175m_C,"Trehalose, 13C",12.58,10741609,0,1098832,0.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_A,"Trehalose, 13C",12.56,11269207,0,1186171,0.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_B,"Trehalose, 13C",12.47,38597476,0,4036578,0.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS14C2DCM_C,"Trehalose, 13C",12.54,32567074,0,3414924,0.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_A,"Trehalose, 13C",12.57,25724330,0,2865053,0.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_B,"Trehalose, 13C",12.48,30677120,0,3109246,0.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C115m_C,"Trehalose, 13C",12.48,33889204,0,3645609,0,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1175m_A,"Trehalose, 13C",12.57,10798555,0,1282185,1.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1175m_B,"Trehalose, 13C",12.53,15822319,0,1720031,0.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1175m_C,"Trehalose, 13C",12.49,18454456,0,1782387,-0.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1DCM_A,"Trehalose, 13C",12.55,16143301,0,1851465,0.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1DCM_B,"Trehalose, 13C",12.55,10179127,0,1155286,0.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS4C1DCM_C,"Trehalose, 13C",12.51,15644084,0,1582504,-0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C115m_A,"Trehalose, 13C",12.49,21416624,0,2422408,-0.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C115m_B,"Trehalose, 13C",12.54,14981222,0,1634029,0.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C115m_C,"Trehalose, 13C",12.53,15432499,0,1667825,0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1175m_A,"Trehalose, 13C",12.53,12078726,0,1379910,1.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1175m_B,"Trehalose, 13C",12.51,15535146,0,1726579,0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1175m_C,"Trehalose, 13C",12.48,37770036,0,3882551,-0.2,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1DCM_A,"Trehalose, 13C",12.49,26277482,0,2822598,-0.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1DCM_B,"Trehalose, 13C",12.55,25279832,0,2766219,0.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS5C1DCM_C,"Trehalose, 13C",12.5,43986024,0,4689836,0,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C315m_A,"Trehalose, 13C",12.53,16909912,0,1823860,0.8,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C315m_B,"Trehalose, 13C",12.53,15812410,0,1785037,0.1,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C315m_C,"Trehalose, 13C",12.51,16523147,0,1720742,0.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3175m_A,"Trehalose, 13C",12.49,36554096,0,3836829,0,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3175m_B,"Trehalose, 13C",12.51,29544932,0,2884568,0.3,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3175m_C,"Trehalose, 13C",12.55,28489452,0,3114694,0.7,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3DCM_A,"Trehalose, 13C",12.55,14449677,0,1648313,0.9,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3DCM_B,"Trehalose, 13C",12.54,14984919,0,1641656,0.6,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS6C3DCM_C,"Trehalose, 13C",12.53,26902998,0,2705234,-0.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C115m_A,"Trehalose, 13C",12.51,14986882,0,1621007,0.4,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C115m_B,"Trehalose, 13C",12.55,23704348,0,2550070,0.5,Internal Stds_neg
Internal Stds_neg,180821_Smp_MS7C115m_C,"Trehalose, 13C",12.56,14410362,0,1489048,0.2,Internal Stds_neg
